Emotions,Path
sad,CREMAD/actor_1026/CREMAD-1026-Sad-NULL-dup12.wav
sad,CREMAD/actor_1026/CREMAD-1026-Sad-NULL-dup13.wav
sad,CREMAD/actor_1026/CREMAD-1026-Sad-NULL-dup2.wav
sad,CREMAD/actor_1026/CREMAD-1026-Sad-NULL-dup3.wav
sad,CREMAD/actor_1026/CREMAD-1026-Sad-NULL-dup4.wav
sad,CREMAD/actor_1026/CREMAD-1026-Sad-NULL-dup5.wav
sad,CREMAD/actor_1026/CREMAD-1026-Sad-NULL-dup6.wav
sad,CREMAD/actor_1026/CREMAD-1026-Sad-NULL-dup7.wav
sad,CREMAD/actor_1026/CREMAD-1026-Sad-NULL-dup8.wav
sad,CREMAD/actor_1026/CREMAD-1026-Sad-NULL-dup9.wav
angry,CREMAD/actor_1027/CREMAD-1027-Angry-NULL-dup0.wav
angry,CREMAD/actor_1027/CREMAD-1027-Angry-NULL-dup1.wav
angry,CREMAD/actor_1027/CREMAD-1027-Angry-NULL-dup10.wav
angry,CREMAD/actor_1027/CREMAD-1027-Angry-NULL-dup11.wav
angry,CREMAD/actor_1027/CREMAD-1027-Angry-NULL-dup12.wav
angry,CREMAD/actor_1027/CREMAD-1027-Angry-NULL-dup13.wav
angry,CREMAD/actor_1027/CREMAD-1027-Angry-NULL-dup2.wav
angry,CREMAD/actor_1027/CREMAD-1027-Angry-NULL-dup3.wav
angry,CREMAD/actor_1027/CREMAD-1027-Angry-NULL-dup4.wav
angry,CREMAD/actor_1027/CREMAD-1027-Angry-NULL-dup5.wav
angry,CREMAD/actor_1027/CREMAD-1027-Angry-NULL-dup6.wav
angry,CREMAD/actor_1027/CREMAD-1027-Angry-NULL-dup7.wav
angry,CREMAD/actor_1027/CREMAD-1027-Angry-NULL-dup8.wav
angry,CREMAD/actor_1027/CREMAD-1027-Angry-NULL-dup9.wav
happy,CREMAD/actor_1027/CREMAD-1027-Happy-NULL-dup0.wav
happy,CREMAD/actor_1027/CREMAD-1027-Happy-NULL-dup1.wav
happy,CREMAD/actor_1027/CREMAD-1027-Happy-NULL-dup10.wav
happy,CREMAD/actor_1027/CREMAD-1027-Happy-NULL-dup11.wav
happy,CREMAD/actor_1027/CREMAD-1027-Happy-NULL-dup12.wav
happy,CREMAD/actor_1027/CREMAD-1027-Happy-NULL-dup13.wav
happy,CREMAD/actor_1027/CREMAD-1027-Happy-NULL-dup2.wav
happy,CREMAD/actor_1027/CREMAD-1027-Happy-NULL-dup3.wav
happy,CREMAD/actor_1027/CREMAD-1027-Happy-NULL-dup4.wav
happy,CREMAD/actor_1027/CREMAD-1027-Happy-NULL-dup5.wav
happy,CREMAD/actor_1027/CREMAD-1027-Happy-NULL-dup6.wav
happy,CREMAD/actor_1027/CREMAD-1027-Happy-NULL-dup7.wav
happy,CREMAD/actor_1027/CREMAD-1027-Happy-NULL-dup8.wav
happy,CREMAD/actor_1027/CREMAD-1027-Happy-NULL-dup9.wav
neutral,CREMAD/actor_1027/CREMAD-1027-Neutral-NULL-dup0.wav
neutral,CREMAD/actor_1027/CREMAD-1027-Neutral-NULL-dup1.wav
neutral,CREMAD/actor_1027/CREMAD-1027-Neutral-NULL-dup10.wav
neutral,CREMAD/actor_1027/CREMAD-1027-Neutral-NULL-dup11.wav
neutral,CREMAD/actor_1027/CREMAD-1027-Neutral-NULL-dup2.wav
neutral,CREMAD/actor_1027/CREMAD-1027-Neutral-NULL-dup3.wav
neutral,CREMAD/actor_1027/CREMAD-1027-Neutral-NULL-dup4.wav
neutral,CREMAD/actor_1027/CREMAD-1027-Neutral-NULL-dup5.wav
neutral,CREMAD/actor_1027/CREMAD-1027-Neutral-NULL-dup6.wav
neutral,CREMAD/actor_1027/CREMAD-1027-Neutral-NULL-dup7.wav
neutral,CREMAD/actor_1027/CREMAD-1027-Neutral-NULL-dup8.wav
neutral,CREMAD/actor_1027/CREMAD-1027-Neutral-NULL-dup9.wav
sad,CREMAD/actor_1027/CREMAD-1027-Sad-NULL-dup0.wav
sad,CREMAD/actor_1027/CREMAD-1027-Sad-NULL-dup1.wav
sad,CREMAD/actor_1027/CREMAD-1027-Sad-NULL-dup10.wav
sad,CREMAD/actor_1027/CREMAD-1027-Sad-NULL-dup11.wav
sad,CREMAD/actor_1027/CREMAD-1027-Sad-NULL-dup12.wav
sad,CREMAD/actor_1027/CREMAD-1027-Sad-NULL-dup13.wav
sad,CREMAD/actor_1027/CREMAD-1027-Sad-NULL-dup2.wav
sad,CREMAD/actor_1027/CREMAD-1027-Sad-NULL-dup3.wav
sad,CREMAD/actor_1027/CREMAD-1027-Sad-NULL-dup4.wav
sad,CREMAD/actor_1027/CREMAD-1027-Sad-NULL-dup5.wav
sad,CREMAD/actor_1027/CREMAD-1027-Sad-NULL-dup6.wav
sad,CREMAD/actor_1027/CREMAD-1027-Sad-NULL-dup7.wav
sad,CREMAD/actor_1027/CREMAD-1027-Sad-NULL-dup8.wav
sad,CREMAD/actor_1027/CREMAD-1027-Sad-NULL-dup9.wav
angry,CREMAD/actor_1028/CREMAD-1028-Angry-NULL-dup0.wav
angry,CREMAD/actor_1028/CREMAD-1028-Angry-NULL-dup1.wav
angry,CREMAD/actor_1028/CREMAD-1028-Angry-NULL-dup10.wav
angry,CREMAD/actor_1028/CREMAD-1028-Angry-NULL-dup11.wav
angry,CREMAD/actor_1028/CREMAD-1028-Angry-NULL-dup12.wav
angry,CREMAD/actor_1028/CREMAD-1028-Angry-NULL-dup13.wav
angry,CREMAD/actor_1028/CREMAD-1028-Angry-NULL-dup2.wav
angry,CREMAD/actor_1028/CREMAD-1028-Angry-NULL-dup3.wav
angry,CREMAD/actor_1028/CREMAD-1028-Angry-NULL-dup4.wav
angry,CREMAD/actor_1028/CREMAD-1028-Angry-NULL-dup5.wav
angry,CREMAD/actor_1028/CREMAD-1028-Angry-NULL-dup6.wav
angry,CREMAD/actor_1028/CREMAD-1028-Angry-NULL-dup7.wav
angry,CREMAD/actor_1028/CREMAD-1028-Angry-NULL-dup8.wav
angry,CREMAD/actor_1028/CREMAD-1028-Angry-NULL-dup9.wav
happy,CREMAD/actor_1028/CREMAD-1028-Happy-NULL-dup0.wav
happy,CREMAD/actor_1028/CREMAD-1028-Happy-NULL-dup1.wav
happy,CREMAD/actor_1028/CREMAD-1028-Happy-NULL-dup10.wav
happy,CREMAD/actor_1028/CREMAD-1028-Happy-NULL-dup11.wav
happy,CREMAD/actor_1028/CREMAD-1028-Happy-NULL-dup12.wav
happy,CREMAD/actor_1028/CREMAD-1028-Happy-NULL-dup13.wav
happy,CREMAD/actor_1028/CREMAD-1028-Happy-NULL-dup2.wav
happy,CREMAD/actor_1028/CREMAD-1028-Happy-NULL-dup3.wav
happy,CREMAD/actor_1028/CREMAD-1028-Happy-NULL-dup4.wav
happy,CREMAD/actor_1028/CREMAD-1028-Happy-NULL-dup5.wav
happy,CREMAD/actor_1028/CREMAD-1028-Happy-NULL-dup6.wav
happy,CREMAD/actor_1028/CREMAD-1028-Happy-NULL-dup7.wav
happy,CREMAD/actor_1028/CREMAD-1028-Happy-NULL-dup8.wav
happy,CREMAD/actor_1028/CREMAD-1028-Happy-NULL-dup9.wav
neutral,CREMAD/actor_1028/CREMAD-1028-Neutral-NULL-dup0.wav
neutral,CREMAD/actor_1028/CREMAD-1028-Neutral-NULL-dup1.wav
neutral,CREMAD/actor_1028/CREMAD-1028-Neutral-NULL-dup10.wav
neutral,CREMAD/actor_1028/CREMAD-1028-Neutral-NULL-dup11.wav
neutral,CREMAD/actor_1028/CREMAD-1028-Neutral-NULL-dup2.wav
neutral,CREMAD/actor_1028/CREMAD-1028-Neutral-NULL-dup3.wav
neutral,CREMAD/actor_1028/CREMAD-1028-Neutral-NULL-dup4.wav
neutral,CREMAD/actor_1028/CREMAD-1028-Neutral-NULL-dup5.wav
neutral,CREMAD/actor_1028/CREMAD-1028-Neutral-NULL-dup6.wav
neutral,CREMAD/actor_1028/CREMAD-1028-Neutral-NULL-dup7.wav
neutral,CREMAD/actor_1028/CREMAD-1028-Neutral-NULL-dup8.wav
neutral,CREMAD/actor_1028/CREMAD-1028-Neutral-NULL-dup9.wav
sad,CREMAD/actor_1028/CREMAD-1028-Sad-NULL-dup0.wav
sad,CREMAD/actor_1028/CREMAD-1028-Sad-NULL-dup1.wav
sad,CREMAD/actor_1028/CREMAD-1028-Sad-NULL-dup10.wav
sad,CREMAD/actor_1028/CREMAD-1028-Sad-NULL-dup11.wav
sad,CREMAD/actor_1028/CREMAD-1028-Sad-NULL-dup12.wav
sad,CREMAD/actor_1028/CREMAD-1028-Sad-NULL-dup13.wav
sad,CREMAD/actor_1028/CREMAD-1028-Sad-NULL-dup2.wav
sad,CREMAD/actor_1028/CREMAD-1028-Sad-NULL-dup3.wav
sad,CREMAD/actor_1028/CREMAD-1028-Sad-NULL-dup4.wav
sad,CREMAD/actor_1028/CREMAD-1028-Sad-NULL-dup5.wav
sad,CREMAD/actor_1028/CREMAD-1028-Sad-NULL-dup6.wav
sad,CREMAD/actor_1028/CREMAD-1028-Sad-NULL-dup7.wav
sad,CREMAD/actor_1028/CREMAD-1028-Sad-NULL-dup8.wav
sad,CREMAD/actor_1028/CREMAD-1028-Sad-NULL-dup9.wav
angry,CREMAD/actor_1029/CREMAD-1029-Angry-NULL-dup0.wav
angry,CREMAD/actor_1029/CREMAD-1029-Angry-NULL-dup1.wav
angry,CREMAD/actor_1029/CREMAD-1029-Angry-NULL-dup10.wav
angry,CREMAD/actor_1029/CREMAD-1029-Angry-NULL-dup11.wav
angry,CREMAD/actor_1029/CREMAD-1029-Angry-NULL-dup12.wav
angry,CREMAD/actor_1029/CREMAD-1029-Angry-NULL-dup13.wav
angry,CREMAD/actor_1029/CREMAD-1029-Angry-NULL-dup2.wav
angry,CREMAD/actor_1029/CREMAD-1029-Angry-NULL-dup3.wav
angry,CREMAD/actor_1029/CREMAD-1029-Angry-NULL-dup4.wav
angry,CREMAD/actor_1029/CREMAD-1029-Angry-NULL-dup5.wav
angry,CREMAD/actor_1029/CREMAD-1029-Angry-NULL-dup6.wav
angry,CREMAD/actor_1029/CREMAD-1029-Angry-NULL-dup7.wav
angry,CREMAD/actor_1029/CREMAD-1029-Angry-NULL-dup8.wav
angry,CREMAD/actor_1029/CREMAD-1029-Angry-NULL-dup9.wav
happy,CREMAD/actor_1029/CREMAD-1029-Happy-NULL-dup0.wav
happy,CREMAD/actor_1029/CREMAD-1029-Happy-NULL-dup1.wav
happy,CREMAD/actor_1029/CREMAD-1029-Happy-NULL-dup10.wav
happy,CREMAD/actor_1029/CREMAD-1029-Happy-NULL-dup11.wav
happy,CREMAD/actor_1029/CREMAD-1029-Happy-NULL-dup12.wav
happy,CREMAD/actor_1029/CREMAD-1029-Happy-NULL-dup13.wav
happy,CREMAD/actor_1029/CREMAD-1029-Happy-NULL-dup2.wav
happy,CREMAD/actor_1029/CREMAD-1029-Happy-NULL-dup3.wav
happy,CREMAD/actor_1029/CREMAD-1029-Happy-NULL-dup4.wav
happy,CREMAD/actor_1029/CREMAD-1029-Happy-NULL-dup5.wav
happy,CREMAD/actor_1029/CREMAD-1029-Happy-NULL-dup6.wav
happy,CREMAD/actor_1029/CREMAD-1029-Happy-NULL-dup7.wav
happy,CREMAD/actor_1029/CREMAD-1029-Happy-NULL-dup8.wav
happy,CREMAD/actor_1029/CREMAD-1029-Happy-NULL-dup9.wav
neutral,CREMAD/actor_1029/CREMAD-1029-Neutral-NULL-dup0.wav
neutral,CREMAD/actor_1029/CREMAD-1029-Neutral-NULL-dup1.wav
neutral,CREMAD/actor_1029/CREMAD-1029-Neutral-NULL-dup10.wav
neutral,CREMAD/actor_1029/CREMAD-1029-Neutral-NULL-dup11.wav
neutral,CREMAD/actor_1029/CREMAD-1029-Neutral-NULL-dup2.wav
neutral,CREMAD/actor_1029/CREMAD-1029-Neutral-NULL-dup3.wav
neutral,CREMAD/actor_1029/CREMAD-1029-Neutral-NULL-dup4.wav
neutral,CREMAD/actor_1029/CREMAD-1029-Neutral-NULL-dup5.wav
neutral,CREMAD/actor_1029/CREMAD-1029-Neutral-NULL-dup6.wav
neutral,CREMAD/actor_1029/CREMAD-1029-Neutral-NULL-dup7.wav
neutral,CREMAD/actor_1029/CREMAD-1029-Neutral-NULL-dup8.wav
neutral,CREMAD/actor_1029/CREMAD-1029-Neutral-NULL-dup9.wav
sad,CREMAD/actor_1029/CREMAD-1029-Sad-NULL-dup0.wav
sad,CREMAD/actor_1029/CREMAD-1029-Sad-NULL-dup1.wav
sad,CREMAD/actor_1029/CREMAD-1029-Sad-NULL-dup10.wav
sad,CREMAD/actor_1029/CREMAD-1029-Sad-NULL-dup11.wav
sad,CREMAD/actor_1029/CREMAD-1029-Sad-NULL-dup12.wav
sad,CREMAD/actor_1029/CREMAD-1029-Sad-NULL-dup13.wav
sad,CREMAD/actor_1029/CREMAD-1029-Sad-NULL-dup2.wav
sad,CREMAD/actor_1029/CREMAD-1029-Sad-NULL-dup3.wav
sad,CREMAD/actor_1029/CREMAD-1029-Sad-NULL-dup4.wav
sad,CREMAD/actor_1029/CREMAD-1029-Sad-NULL-dup5.wav
sad,CREMAD/actor_1029/CREMAD-1029-Sad-NULL-dup6.wav
sad,CREMAD/actor_1029/CREMAD-1029-Sad-NULL-dup7.wav
sad,CREMAD/actor_1029/CREMAD-1029-Sad-NULL-dup8.wav
sad,CREMAD/actor_1029/CREMAD-1029-Sad-NULL-dup9.wav
angry,CREMAD/actor_1030/CREMAD-1030-Angry-NULL-dup0.wav
angry,CREMAD/actor_1030/CREMAD-1030-Angry-NULL-dup1.wav
angry,CREMAD/actor_1030/CREMAD-1030-Angry-NULL-dup10.wav
angry,CREMAD/actor_1030/CREMAD-1030-Angry-NULL-dup11.wav
angry,CREMAD/actor_1030/CREMAD-1030-Angry-NULL-dup12.wav
angry,CREMAD/actor_1030/CREMAD-1030-Angry-NULL-dup13.wav
angry,CREMAD/actor_1030/CREMAD-1030-Angry-NULL-dup2.wav
angry,CREMAD/actor_1030/CREMAD-1030-Angry-NULL-dup3.wav
angry,CREMAD/actor_1030/CREMAD-1030-Angry-NULL-dup4.wav
angry,CREMAD/actor_1030/CREMAD-1030-Angry-NULL-dup5.wav
angry,CREMAD/actor_1030/CREMAD-1030-Angry-NULL-dup6.wav
angry,CREMAD/actor_1030/CREMAD-1030-Angry-NULL-dup7.wav
angry,CREMAD/actor_1030/CREMAD-1030-Angry-NULL-dup8.wav
angry,CREMAD/actor_1030/CREMAD-1030-Angry-NULL-dup9.wav
happy,CREMAD/actor_1030/CREMAD-1030-Happy-NULL-dup0.wav
happy,CREMAD/actor_1030/CREMAD-1030-Happy-NULL-dup1.wav
happy,CREMAD/actor_1030/CREMAD-1030-Happy-NULL-dup10.wav
happy,CREMAD/actor_1030/CREMAD-1030-Happy-NULL-dup11.wav
happy,CREMAD/actor_1030/CREMAD-1030-Happy-NULL-dup12.wav
happy,CREMAD/actor_1030/CREMAD-1030-Happy-NULL-dup13.wav
happy,CREMAD/actor_1030/CREMAD-1030-Happy-NULL-dup2.wav
happy,CREMAD/actor_1030/CREMAD-1030-Happy-NULL-dup3.wav
happy,CREMAD/actor_1030/CREMAD-1030-Happy-NULL-dup4.wav
happy,CREMAD/actor_1030/CREMAD-1030-Happy-NULL-dup5.wav
happy,CREMAD/actor_1030/CREMAD-1030-Happy-NULL-dup6.wav
happy,CREMAD/actor_1030/CREMAD-1030-Happy-NULL-dup7.wav
happy,CREMAD/actor_1030/CREMAD-1030-Happy-NULL-dup8.wav
happy,CREMAD/actor_1030/CREMAD-1030-Happy-NULL-dup9.wav
neutral,CREMAD/actor_1030/CREMAD-1030-Neutral-NULL-dup0.wav
neutral,CREMAD/actor_1030/CREMAD-1030-Neutral-NULL-dup1.wav
neutral,CREMAD/actor_1030/CREMAD-1030-Neutral-NULL-dup10.wav
neutral,CREMAD/actor_1030/CREMAD-1030-Neutral-NULL-dup11.wav
neutral,CREMAD/actor_1030/CREMAD-1030-Neutral-NULL-dup2.wav
neutral,CREMAD/actor_1030/CREMAD-1030-Neutral-NULL-dup3.wav
neutral,CREMAD/actor_1030/CREMAD-1030-Neutral-NULL-dup4.wav
neutral,CREMAD/actor_1030/CREMAD-1030-Neutral-NULL-dup5.wav
neutral,CREMAD/actor_1030/CREMAD-1030-Neutral-NULL-dup6.wav
neutral,CREMAD/actor_1030/CREMAD-1030-Neutral-NULL-dup7.wav
neutral,CREMAD/actor_1030/CREMAD-1030-Neutral-NULL-dup8.wav
neutral,CREMAD/actor_1030/CREMAD-1030-Neutral-NULL-dup9.wav
sad,CREMAD/actor_1030/CREMAD-1030-Sad-NULL-dup0.wav
sad,CREMAD/actor_1030/CREMAD-1030-Sad-NULL-dup1.wav
sad,CREMAD/actor_1030/CREMAD-1030-Sad-NULL-dup10.wav
sad,CREMAD/actor_1030/CREMAD-1030-Sad-NULL-dup11.wav
sad,CREMAD/actor_1030/CREMAD-1030-Sad-NULL-dup12.wav
sad,CREMAD/actor_1030/CREMAD-1030-Sad-NULL-dup13.wav
sad,CREMAD/actor_1030/CREMAD-1030-Sad-NULL-dup2.wav
sad,CREMAD/actor_1030/CREMAD-1030-Sad-NULL-dup3.wav
sad,CREMAD/actor_1030/CREMAD-1030-Sad-NULL-dup4.wav
sad,CREMAD/actor_1030/CREMAD-1030-Sad-NULL-dup5.wav
sad,CREMAD/actor_1030/CREMAD-1030-Sad-NULL-dup6.wav
sad,CREMAD/actor_1030/CREMAD-1030-Sad-NULL-dup7.wav
sad,CREMAD/actor_1030/CREMAD-1030-Sad-NULL-dup8.wav
sad,CREMAD/actor_1030/CREMAD-1030-Sad-NULL-dup9.wav
angry,CREMAD/actor_1031/CREMAD-1031-Angry-NULL-dup0.wav
angry,CREMAD/actor_1031/CREMAD-1031-Angry-NULL-dup1.wav
angry,CREMAD/actor_1031/CREMAD-1031-Angry-NULL-dup10.wav
angry,CREMAD/actor_1031/CREMAD-1031-Angry-NULL-dup11.wav
angry,CREMAD/actor_1031/CREMAD-1031-Angry-NULL-dup12.wav
angry,CREMAD/actor_1031/CREMAD-1031-Angry-NULL-dup13.wav
angry,CREMAD/actor_1031/CREMAD-1031-Angry-NULL-dup2.wav
angry,CREMAD/actor_1031/CREMAD-1031-Angry-NULL-dup3.wav
angry,CREMAD/actor_1031/CREMAD-1031-Angry-NULL-dup4.wav
angry,CREMAD/actor_1031/CREMAD-1031-Angry-NULL-dup5.wav
angry,CREMAD/actor_1031/CREMAD-1031-Angry-NULL-dup6.wav
angry,CREMAD/actor_1031/CREMAD-1031-Angry-NULL-dup7.wav
angry,CREMAD/actor_1031/CREMAD-1031-Angry-NULL-dup8.wav
angry,CREMAD/actor_1031/CREMAD-1031-Angry-NULL-dup9.wav
happy,CREMAD/actor_1031/CREMAD-1031-Happy-NULL-dup0.wav
happy,CREMAD/actor_1031/CREMAD-1031-Happy-NULL-dup1.wav
happy,CREMAD/actor_1031/CREMAD-1031-Happy-NULL-dup10.wav
happy,CREMAD/actor_1031/CREMAD-1031-Happy-NULL-dup11.wav
happy,CREMAD/actor_1031/CREMAD-1031-Happy-NULL-dup12.wav
happy,CREMAD/actor_1031/CREMAD-1031-Happy-NULL-dup13.wav
happy,CREMAD/actor_1031/CREMAD-1031-Happy-NULL-dup2.wav
happy,CREMAD/actor_1031/CREMAD-1031-Happy-NULL-dup3.wav
happy,CREMAD/actor_1031/CREMAD-1031-Happy-NULL-dup4.wav
happy,CREMAD/actor_1031/CREMAD-1031-Happy-NULL-dup5.wav
happy,CREMAD/actor_1031/CREMAD-1031-Happy-NULL-dup6.wav
happy,CREMAD/actor_1031/CREMAD-1031-Happy-NULL-dup7.wav
happy,CREMAD/actor_1031/CREMAD-1031-Happy-NULL-dup8.wav
happy,CREMAD/actor_1031/CREMAD-1031-Happy-NULL-dup9.wav
neutral,CREMAD/actor_1031/CREMAD-1031-Neutral-NULL-dup0.wav
neutral,CREMAD/actor_1031/CREMAD-1031-Neutral-NULL-dup1.wav
neutral,CREMAD/actor_1031/CREMAD-1031-Neutral-NULL-dup10.wav
neutral,CREMAD/actor_1031/CREMAD-1031-Neutral-NULL-dup11.wav
neutral,CREMAD/actor_1031/CREMAD-1031-Neutral-NULL-dup2.wav
neutral,CREMAD/actor_1031/CREMAD-1031-Neutral-NULL-dup3.wav
neutral,CREMAD/actor_1031/CREMAD-1031-Neutral-NULL-dup4.wav
neutral,CREMAD/actor_1031/CREMAD-1031-Neutral-NULL-dup5.wav
neutral,CREMAD/actor_1031/CREMAD-1031-Neutral-NULL-dup6.wav
neutral,CREMAD/actor_1031/CREMAD-1031-Neutral-NULL-dup7.wav
neutral,CREMAD/actor_1031/CREMAD-1031-Neutral-NULL-dup8.wav
neutral,CREMAD/actor_1031/CREMAD-1031-Neutral-NULL-dup9.wav
sad,CREMAD/actor_1031/CREMAD-1031-Sad-NULL-dup0.wav
sad,CREMAD/actor_1031/CREMAD-1031-Sad-NULL-dup1.wav
sad,CREMAD/actor_1031/CREMAD-1031-Sad-NULL-dup10.wav
sad,CREMAD/actor_1031/CREMAD-1031-Sad-NULL-dup11.wav
sad,CREMAD/actor_1031/CREMAD-1031-Sad-NULL-dup12.wav
sad,CREMAD/actor_1031/CREMAD-1031-Sad-NULL-dup13.wav
sad,CREMAD/actor_1031/CREMAD-1031-Sad-NULL-dup2.wav
sad,CREMAD/actor_1031/CREMAD-1031-Sad-NULL-dup3.wav
sad,CREMAD/actor_1031/CREMAD-1031-Sad-NULL-dup4.wav
sad,CREMAD/actor_1031/CREMAD-1031-Sad-NULL-dup5.wav
sad,CREMAD/actor_1031/CREMAD-1031-Sad-NULL-dup6.wav
sad,CREMAD/actor_1031/CREMAD-1031-Sad-NULL-dup7.wav
sad,CREMAD/actor_1031/CREMAD-1031-Sad-NULL-dup8.wav
sad,CREMAD/actor_1031/CREMAD-1031-Sad-NULL-dup9.wav
angry,CREMAD/actor_1032/CREMAD-1032-Angry-NULL-dup0.wav
angry,CREMAD/actor_1032/CREMAD-1032-Angry-NULL-dup1.wav
angry,CREMAD/actor_1032/CREMAD-1032-Angry-NULL-dup10.wav
angry,CREMAD/actor_1032/CREMAD-1032-Angry-NULL-dup11.wav
angry,CREMAD/actor_1032/CREMAD-1032-Angry-NULL-dup12.wav
angry,CREMAD/actor_1032/CREMAD-1032-Angry-NULL-dup13.wav
angry,CREMAD/actor_1032/CREMAD-1032-Angry-NULL-dup2.wav
angry,CREMAD/actor_1032/CREMAD-1032-Angry-NULL-dup3.wav
angry,CREMAD/actor_1032/CREMAD-1032-Angry-NULL-dup4.wav
angry,CREMAD/actor_1032/CREMAD-1032-Angry-NULL-dup5.wav
angry,CREMAD/actor_1032/CREMAD-1032-Angry-NULL-dup6.wav
angry,CREMAD/actor_1032/CREMAD-1032-Angry-NULL-dup7.wav
angry,CREMAD/actor_1032/CREMAD-1032-Angry-NULL-dup8.wav
angry,CREMAD/actor_1032/CREMAD-1032-Angry-NULL-dup9.wav
happy,CREMAD/actor_1032/CREMAD-1032-Happy-NULL-dup0.wav
happy,CREMAD/actor_1032/CREMAD-1032-Happy-NULL-dup1.wav
happy,CREMAD/actor_1032/CREMAD-1032-Happy-NULL-dup10.wav
happy,CREMAD/actor_1032/CREMAD-1032-Happy-NULL-dup11.wav
happy,CREMAD/actor_1032/CREMAD-1032-Happy-NULL-dup12.wav
happy,CREMAD/actor_1032/CREMAD-1032-Happy-NULL-dup13.wav
happy,CREMAD/actor_1032/CREMAD-1032-Happy-NULL-dup2.wav
happy,CREMAD/actor_1032/CREMAD-1032-Happy-NULL-dup3.wav
happy,CREMAD/actor_1032/CREMAD-1032-Happy-NULL-dup4.wav
happy,CREMAD/actor_1032/CREMAD-1032-Happy-NULL-dup5.wav
happy,CREMAD/actor_1032/CREMAD-1032-Happy-NULL-dup6.wav
happy,CREMAD/actor_1032/CREMAD-1032-Happy-NULL-dup7.wav
happy,CREMAD/actor_1032/CREMAD-1032-Happy-NULL-dup8.wav
happy,CREMAD/actor_1032/CREMAD-1032-Happy-NULL-dup9.wav
neutral,CREMAD/actor_1032/CREMAD-1032-Neutral-NULL-dup0.wav
neutral,CREMAD/actor_1032/CREMAD-1032-Neutral-NULL-dup1.wav
neutral,CREMAD/actor_1032/CREMAD-1032-Neutral-NULL-dup10.wav
neutral,CREMAD/actor_1032/CREMAD-1032-Neutral-NULL-dup11.wav
neutral,CREMAD/actor_1032/CREMAD-1032-Neutral-NULL-dup2.wav
neutral,CREMAD/actor_1032/CREMAD-1032-Neutral-NULL-dup3.wav
neutral,CREMAD/actor_1032/CREMAD-1032-Neutral-NULL-dup4.wav
neutral,CREMAD/actor_1032/CREMAD-1032-Neutral-NULL-dup5.wav
neutral,CREMAD/actor_1032/CREMAD-1032-Neutral-NULL-dup6.wav
neutral,CREMAD/actor_1032/CREMAD-1032-Neutral-NULL-dup7.wav
neutral,CREMAD/actor_1032/CREMAD-1032-Neutral-NULL-dup8.wav
neutral,CREMAD/actor_1032/CREMAD-1032-Neutral-NULL-dup9.wav
sad,CREMAD/actor_1032/CREMAD-1032-Sad-NULL-dup0.wav
sad,CREMAD/actor_1032/CREMAD-1032-Sad-NULL-dup1.wav
sad,CREMAD/actor_1032/CREMAD-1032-Sad-NULL-dup10.wav
sad,CREMAD/actor_1032/CREMAD-1032-Sad-NULL-dup11.wav
sad,CREMAD/actor_1032/CREMAD-1032-Sad-NULL-dup12.wav
sad,CREMAD/actor_1032/CREMAD-1032-Sad-NULL-dup13.wav
sad,CREMAD/actor_1032/CREMAD-1032-Sad-NULL-dup2.wav
sad,CREMAD/actor_1032/CREMAD-1032-Sad-NULL-dup3.wav
sad,CREMAD/actor_1032/CREMAD-1032-Sad-NULL-dup4.wav
sad,CREMAD/actor_1032/CREMAD-1032-Sad-NULL-dup5.wav
sad,CREMAD/actor_1032/CREMAD-1032-Sad-NULL-dup6.wav
sad,CREMAD/actor_1032/CREMAD-1032-Sad-NULL-dup7.wav
sad,CREMAD/actor_1032/CREMAD-1032-Sad-NULL-dup8.wav
sad,CREMAD/actor_1032/CREMAD-1032-Sad-NULL-dup9.wav
angry,CREMAD/actor_1033/CREMAD-1033-Angry-NULL-dup0.wav
angry,CREMAD/actor_1033/CREMAD-1033-Angry-NULL-dup1.wav
angry,CREMAD/actor_1033/CREMAD-1033-Angry-NULL-dup10.wav
angry,CREMAD/actor_1033/CREMAD-1033-Angry-NULL-dup11.wav
angry,CREMAD/actor_1033/CREMAD-1033-Angry-NULL-dup12.wav
angry,CREMAD/actor_1033/CREMAD-1033-Angry-NULL-dup13.wav
angry,CREMAD/actor_1033/CREMAD-1033-Angry-NULL-dup2.wav
angry,CREMAD/actor_1033/CREMAD-1033-Angry-NULL-dup3.wav
angry,CREMAD/actor_1033/CREMAD-1033-Angry-NULL-dup4.wav
angry,CREMAD/actor_1033/CREMAD-1033-Angry-NULL-dup5.wav
angry,CREMAD/actor_1033/CREMAD-1033-Angry-NULL-dup6.wav
angry,CREMAD/actor_1033/CREMAD-1033-Angry-NULL-dup7.wav
angry,CREMAD/actor_1033/CREMAD-1033-Angry-NULL-dup8.wav
angry,CREMAD/actor_1033/CREMAD-1033-Angry-NULL-dup9.wav
happy,CREMAD/actor_1033/CREMAD-1033-Happy-NULL-dup0.wav
happy,CREMAD/actor_1033/CREMAD-1033-Happy-NULL-dup1.wav
happy,CREMAD/actor_1033/CREMAD-1033-Happy-NULL-dup10.wav
happy,CREMAD/actor_1033/CREMAD-1033-Happy-NULL-dup11.wav
happy,CREMAD/actor_1033/CREMAD-1033-Happy-NULL-dup12.wav
happy,CREMAD/actor_1033/CREMAD-1033-Happy-NULL-dup13.wav
happy,CREMAD/actor_1033/CREMAD-1033-Happy-NULL-dup2.wav
